Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),SALA:Zone Mean Air Temperature [C](TimeStep),SALA:Zone Operative Temperature [C](TimeStep),JANSO:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSL:AFN Surface Venting Window or Door Opening Factor [](TimeStep),JANSS:AFN Surface Venting Window or Door Opening Factor [](TimeStep),SALA:AFN Zone Infiltration Air Change Rate [ach](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Heating Energy [J](TimeStep),SALA IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Total Cooling Energy [J](TimeStep)
 02/20  21:40:00,24.5,23,23.58179467,0,0,0,0.05279972,0,271989.2866
 02/20  21:50:00,24.5,23,23.57647903,0,0,0,0.055623101,0,270681.9683
 02/20  22:00:00,24.5,23,23.57164747,0,0,0,0.05822758,0,269534.5919
 02/20  22:10:00,24.55,23.55080671,23.68611116,0,0,0,0.018966308,0,0
 02/20  22:20:00,24.6,23.65828141,23.66225288,0,0,0,0,0,0
 02/20  22:30:00,24.65,23.70421865,23.61429999,0,0,0,0,0,0
 02/20  22:40:00,24.7,23.72070964,23.56383423,0,0,0,0,0,0
 02/20  22:50:00,24.75,23.71766177,23.51350985,0,0,0,0,0,0
 02/20  23:00:00,24.8,23.67422126,23.45164749,0,0,0,0,0,0
 02/20  23:10:00,24.78333333,23.60112172,23.37944536,0,0,0,0,0,0
 02/20  23:20:00,24.76666667,23.526685,23.30994001,0,0,0,0,0,0
 02/20  23:30:00,24.75,23.46457697,23.24934328,0,0,0,0,0,0
 02/20  23:40:00,24.73333333,23.41185368,23.19604837,0,0,0,0,0,0
 02/20  23:50:00,24.71666667,23.36316843,23.14726569,0,0,0,0,0,0
 02/20  24:00:00,24.7,23.31703273,23.10167484,0,0,0,0,0,0
 02/21  00:10:00,24.68333333,23.27513612,23.05992732,0,0,0,0,0,0
 02/21  00:20:00,24.66666667,23.23449842,23.02024102,0,0,0,0,0,0
 02/21  00:30:00,24.65,23.19781904,22.9837039,0,0,0,0,0,0
 02/21  00:40:00,24.63333333,23.16770822,22.9515664,0,0,0,0,0,0
 02/21  00:50:00,24.61666667,23.14148941,22.9225515,0,0,0,0,0,0
 02/21  01:00:00,24.6,23.11616588,22.8951011,0,0,0,0,0,0
 02/21  01:10:00,24.63333333,23.09252216,22.87015843,0,0,0,0,0,0
 02/21  01:20:00,24.66666667,23.0723469,22.84797468,0,0,0,0,0,0
 02/21  01:30:00,24.7,23.0555538,22.82854569,0,0,0,0,0,0
 02/21  01:40:00,24.73333333,23.04085018,22.81123828,0,0,0,0,0,0
 02/21  01:50:00,24.76666667,23.02756862,22.795672,0,0,0,0,0,0
 02/21  02:00:00,24.8,23.01586607,22.78191492,0,0,0,0,0,0
 02/21  02:10:00,24.8,23.00517954,22.76884256,0,0,0,0,0,0
 02/21  02:20:00,24.8,22.99476815,22.75679327,0,0,0,0,0,0
 02/21  02:30:00,24.8,22.98464602,22.74545387,0,0,0,0,0,0
 02/21  02:40:00,24.8,22.97532751,22.73503149,0,0,0,0,0,0
 02/21  02:50:00,24.8,22.967011,22.72555561,0,0,0,0,0,0
 02/21  03:00:00,24.8,22.95951427,22.71690277,0,0,0,0,0,0
 02/21  03:10:00,24.81666667,22.95287571,22.70931242,0,0,0,0,0,0
 02/21  03:20:00,24.83333333,22.94735409,22.70260941,0,0,0,0,0,0
 02/21  03:30:00,24.85,22.94288544,22.69683154,0,0,0,0,0,0
 02/21  03:40:00,24.86666667,22.93913607,22.6917901,0,0,0,0,0,0
 02/21  03:50:00,24.88333333,22.93591518,22.68737622,0,0,0,0,0,0
 02/21  04:00:00,24.9,22.93323988,22.68357454,0,0,0,0,0,0
 02/21  04:10:00,24.93333333,22.93159124,22.68098299,0,0,0,0,0,0
 02/21  04:20:00,24.96666667,22.9312872,22.67951884,0,0,0,0,0,0
 02/21  04:30:00,25,22.93220203,22.6791495,0,0,0,0,0,0
 02/21  04:40:00,25.03333333,22.93397447,22.67968664,0,0,0,0,0,0
 02/21  04:50:00,25.06666667,22.93645748,22.68106288,0,0,0,0,0,0
 02/21  05:00:00,25.1,22.93970523,22.68328991,0,0,0,0,0,0
 02/21  05:10:00,25.1,22.94311183,22.68539699,0,0,0,0,0,0
 02/21  05:20:00,25.1,22.9459589,22.68746063,0,0,0,0,0,0
 02/21  05:30:00,25.1,22.94830504,22.68943325,0,0,0,0,0,0
 02/21  05:40:00,25.1,22.9506972,22.69150041,0,0,0,0,0,0
 02/21  05:50:00,25.1,22.95335902,22.69374002,0,0,0,0,0,0
 02/21  06:00:00,25.1,22.95613926,22.69606275,0,0,0,0,0,0
 02/21  06:10:00,25.18333333,22.96027778,22.70049834,0,0,0,0,0,0
 02/21  06:20:00,25.26666667,22.97399724,22.71025214,0,0,0,0,0,0
 02/21  06:30:00,25.35,23.00296949,22.74144456,0,0,0,0,0,0
 02/21  06:40:00,25.43333333,23.05442394,22.79724104,0,0,0,0,0,0
 02/21  06:50:00,25.51666667,23.05790745,22.83334907,0,0,0,0,0,0
 02/21  07:00:00,25.6,23.02210299,22.84571014,0,0,0,0.021429298,0,0
 02/21  07:10:00,26,22.97205052,22.85503129,0,0,0,0.153854167,0,0
 02/21  07:20:00,26.4,22.99208594,22.90026697,0,0,0,0.175198052,0,0
 02/21  07:30:00,26.8,23.07963326,22.98403552,0,0,0,0.192080148,0,0
 02/21  07:40:00,27.2,23.20718956,23.10095651,0,0,0,0.202909796,0,0
 02/21  07:50:00,27.6,23.35167705,23.23505712,0,0,0,0.209551438,0,0
 02/21  08:00:00,28,23.50642565,23.38218855,0,0,0,0.21641694,0,0
 02/21  08:10:00,28.21666667,23.6580503,23.54346597,0,0,0,0.194737512,0,0
 02/21  08:20:00,28.43333333,23.82536169,23.71396962,0,0,0,0.185675099,0,0
 02/21  08:30:00,28.65,24.05426571,23.91746623,0,0,0,0.177707955,0,0
 02/21  08:40:00,28.86666667,24.28417055,24.11484735,0,0,0,0.179255999,0,0
 02/21  08:50:00,29.08333333,24.47663521,24.29551754,0,0,0,0.171906018,0,0
 02/21  09:00:00,29.3,24.64088995,24.46211231,0,0,0,0.165152678,0,0
 02/21  09:10:00,29.5,24.7960987,24.62353881,0,0,0,0.162066407,0,0
 02/21  09:20:00,29.7,24.95176661,24.78494665,0,0,0,0.161379795,0,0
 02/21  09:30:00,29.9,25.11024755,24.9470589,0,0,0,0.16102106,0,0
 02/21  09:40:00,30.1,25.26617577,25.10553754,0,0,0,0.160598116,0,0
 02/21  09:50:00,30.3,25.42377865,25.26737033,0,0,0,0.160692352,0,0
 02/21  10:00:00,30.5,25.57751908,25.42295712,0,0,0,0.161087315,0,0
 02/21  10:10:00,30.75,25.72555096,25.57438614,0,0,0,0.16063912,0,0
 02/21  10:20:00,31,25.86967427,25.72152991,0,0,0,0.160284662,0,0
 02/21  10:30:00,31.25,26.01128115,25.86520318,0,0,0,0.159924682,0,0
 02/21  10:40:00,31.5,26.15257037,26.00747036,0,0,0,0.159592376,0,0
 02/21  10:50:00,31.75,26.2919364,26.14636766,0,0,0,0.159265527,0,0
 02/21  11:00:00,32,26.42522173,26.27904487,0,0,0,0.159011812,0,0
 02/21  11:10:00,32.01666667,26.54044374,26.39647356,0,0,0,0.156758443,0,0
 02/21  11:20:00,32.03333333,26.63505053,26.49709909,0,0,0,0.154795354,0,0
 02/21  11:30:00,32.05,26.71660148,26.58694383,0,0,0,0.152350798,0,0
 02/21  11:40:00,32.06666667,26.78190956,26.65762608,0,0,0,0.158830688,0,0
 02/21  11:50:00,32.08333333,26.84070202,26.72348135,0,0,0,0.167964178,0,0
 02/21  12:00:00,32.1,26.89270561,26.77866485,0,0,0,0.177073845,0,0
 02/21  12:10:00,32.21666667,26.93363398,26.82496949,0,0,0,0.161452941,0,0
 02/21  12:20:00,32.33333333,26.96586345,26.86334053,0,0,0,0.146360844,0,0
 02/21  12:30:00,32.45,27.01232487,26.91661358,0,0,0,0.140965688,0,0
 02/21  12:40:00,32.56666667,27.05633928,26.95601876,0,0,0,0.139265008,0,0
 02/21  12:50:00,32.68333333,27.10216801,27.00173343,0,0,0,0.141165919,0,0
 02/21  13:00:00,32.8,27.15397804,27.05171402,0,0,0,0.142958196,0,0
 02/21  13:10:00,32.78333333,27.20590667,27.10135549,0,0,0,0.142356066,0,0
 02/21  13:20:00,32.76666667,27.2535546,27.14783527,0,0,0,0.141680722,0,0
 02/21  13:30:00,32.75,27.30368688,27.19890705,0,0,0,0.141822924,0,0
 02/21  13:40:00,32.73333333,27.35275564,27.24681229,0,0,0,0.143371733,0,0
 02/21  13:50:00,32.71666667,27.39588791,27.28968708,0,0,0,0.1448809,0,0
 02/21  14:00:00,32.7,27.43222552,27.32674063,0,0,0,0.146224562,0,0
 02/21  14:10:00,32.48333333,23.02105738,25.21408643,0,0,0,0.107582141,0,627075.166
 02/21  14:20:00,32.26666667,23,25.03781598,0,0,0,0.097833023,0,339181.6561
 02/21  14:30:00,32.05,23,24.93908355,0,0,0,0.089581377,0,436827.2857
 02/21  14:40:00,31.83333333,23,24.86010819,0,0,0,0.085814759,0,373307.8559
 02/21  14:50:00,31.61666667,23,24.79334975,0,0,0,0.088290646,0,361228.5124
 02/21  15:00:00,31.4,23,24.7340253,0,0,0,0.08858976,0,350773.119
 02/21  15:10:00,31.38333333,23,24.67680481,0,0,0,0.087859996,0,341119.9334
 02/21  15:20:00,31.36666667,23,24.62572647,0,0,0,0.087475742,0,332710.7948
 02/21  15:30:00,31.35,23,24.5735364,0,0,0,0.085026059,0,324263.3811
 02/21  15:40:00,31.33333333,23,24.52658434,0,0,0,0.084118338,0,316838.2472
 02/21  15:50:00,31.31666667,23,24.48151925,0,0,0,0.092687388,0,310124.5559
 02/21  16:00:00,31.3,23,24.43785314,0,0,0,0.088764557,0,303232.386
 02/21  16:10:00,30.68333333,23,24.39805683,0,0,0,0.109609461,0,307029.8027
 02/21  16:20:00,30.06666667,23,24.35221015,0,0,0,0.131647846,0,299270.5737
 02/21  16:30:00,29.45,23,24.30295899,0,0,0,0.145921579,0,290877.7718
 02/21  16:40:00,28.83333333,23,24.25365748,0,0,0,0.128945136,0,282137.6366
 02/21  16:50:00,28.21666667,23,24.20172785,0,0,0,0.120594786,0,272354.2879
 02/21  17:00:00,27.6,23,24.14864633,0,0,0,0.110194708,0,263094.6031
 02/21  17:10:00,27.61666667,23,24.10229984,0,0,0,0.110332824,0,256109.3013
 02/21  17:20:00,27.63333333,23,24.05534076,0,0,0,0.11028563,0,249580.6833
 02/21  17:30:00,27.65,23,24.00942761,0,0,0,0.110453258,0,243652.7177
 02/21  17:40:00,27.66666667,23,23.97025541,0,0,0,0.110893367,0,238952.3676
 02/21  17:50:00,27.68333333,23,23.93423414,0,0,0,0.111826713,0,234817.7989
 02/21  18:00:00,27.7,23,23.90152985,0,0,0,0.113034961,0,231123.3224
 02/21  18:10:00,27.6,23,23.92057127,0,0,0,0.113098491,0,293976.6965
 02/21  18:20:00,27.5,23,23.92536571,0,0,0,0.11347433,0,294565.1496
 02/21  18:30:00,27.4,23,23.9249682,0,0,0,0.113809004,0,294256.8104
 02/21  18:40:00,27.3,23,23.92150596,0,0,0,0.114051644,0,293533.3735
 02/21  18:50:00,27.2,23,23.91580568,0,0,0,0.114110445,0,292514.8998
 02/21  19:00:00,27.1,23,23.90870279,0,0,0,0.114111811,0,291317.0417
 02/21  19:10:00,26.88333333,23,23.89913956,0,0,0,0.111783521,0,289635.9566
 02/21  19:20:00,26.66666667,23,23.88871941,0,0,0,0.111051527,0,287856.5648
 02/21  19:30:00,26.45,23,23.87760148,0,0,0,0.111021068,0,285975.8031
 02/21  19:40:00,26.23333333,23,23.86589658,0,0,0,0.113502485,0,284480.1582
 02/21  19:50:00,26.01666667,23,23.8536875,0,0,0,0.12353825,0,289962.8336
 02/21  20:00:00,25.8,23,23.84103492,0,0,0,0.143899753,0,292750.9587
 02/21  20:10:00,25.66666667,23,23.82853416,0,0,0,0.125787524,0,293028.8455
 02/21  20:20:00,25.53333333,23,23.81573155,0,0,0,0.108862254,0,291700.8408
 02/21  20:30:00,25.4,23,23.80258251,0,0,0,0.096505306,0,289673.1337
 02/21  20:40:00,25.26666667,23,23.78907658,0,0,0,0.087652652,0,287551.9524
 02/21  20:50:00,25.13333333,23,23.77522843,0,0,0,0.078705943,0,285518.3466
 02/21  21:00:00,25,23,23.76106699,0,0,0,0.069747906,0,283555.038
 02/21  21:10:00,24.98333333,23,23.74866144,0,0,0,0.071095162,0,281962.6049
 02/21  21:20:00,24.96666667,23,23.7364945,0,0,0,0.071626004,0,280529.5143
 02/21  21:30:00,24.95,23,23.72485086,0,0,0,0.072184673,0,279271.9381
 02/21  21:40:00,24.93333333,23,23.7138051,0,0,0,0.07266421,0,278144.8864
 02/21  21:50:00,24.91666667,23,23.70344798,0,0,0,0.073100429,0,277110.4863
 02/21  22:00:00,24.9,23,23.69379512,0,0,0,0.073560208,0,276154.3742
 02/21  22:10:00,24.81666667,23.70160694,23.87855363,0,0,0,0.039191827,0,0
 02/21  22:20:00,24.73333333,23.84433529,23.87695827,0,0,0,0,0,0
 02/21  22:30:00,24.65,23.91825531,23.84391248,0,0,0,0,0,0
 02/21  22:40:00,24.56666667,23.96145489,23.80556745,0,0,0,0,0,0
 02/21  22:50:00,24.48333333,23.96623758,23.75730381,0,0,0,0,0,0
 02/21  23:00:00,24.4,23.91196614,23.68675645,0,0,0,0,0,0
 02/21  23:10:00,24.38333333,23.82440947,23.60440663,0,0,0,0,0,0
 02/21  23:20:00,24.36666667,23.73976428,23.52592296,0,0,0,0,0,0
 02/21  23:30:00,24.35,23.67076967,23.45753855,0,0,0,0,0,0
 02/21  23:40:00,24.33333333,23.61107845,23.39628553,0,0,0,0,0,0
 02/21  23:50:00,24.31666667,23.55383911,23.33859456,0,0,0,0,0,0
 02/21  24:00:00,24.3,23.49830516,23.28374345,0,0,0,0,0,0
 02/22  00:10:00,24.28333333,23.44650374,23.23246214,0,0,0,0,0,0
 02/22  00:20:00,24.26666667,23.39351588,23.18198926,0,0,0,0,0,0
 02/22  00:30:00,24.25,23.34270928,23.13365746,0,0,0,0,0,0
 02/22  00:40:00,24.23333333,23.30181402,23.09123088,0,0,0,0,0,0
 02/22  00:50:00,24.21666667,23.26762776,23.05332155,0,0,0,0,0,0
 02/22  01:00:00,24.2,23.23459658,23.01717329,0,0,0,0,0,0
 02/22  01:10:00,24.16666667,23.20088534,22.98175575,0,0,0,0,0,0
 02/22  01:20:00,24.13333333,23.16717425,22.94722041,0,0,0,0,0,0
 02/22  01:30:00,24.1,23.13426766,22.91390649,0,0,0,0,0,0
 02/22  01:40:00,24.06666667,23.10260705,22.88200245,0,0,0,0,0,0
 02/22  01:50:00,24.03333333,23.07223534,22.85150352,0,0,0,0,0,0
 02/22  02:00:00,24,23.04319131,22.82239609,0,0,0,0,0,0
 02/22  02:10:00,23.96666667,23.01593186,22.79463458,0,0,0,0,0,0
 02/22  02:20:00,23.93333333,22.99077759,22.76850561,0,0,0,0,0,0
 02/22  02:30:00,23.9,22.96756515,22.74386567,0,0,0,0,0,0
 02/22  02:40:00,23.86666667,22.94555555,22.72029144,0,0,0,0,0,0
 02/22  02:50:00,23.83333333,22.92418143,22.69743806,0,0,0,0,0,0
 02/22  03:00:00,23.8,22.90321041,22.6751307,0,0,0,0,0,0
 02/22  03:10:00,23.78333333,22.88301221,22.65377379,0,0,0,0,0,0
 02/22  03:20:00,23.76666667,22.86378339,22.63324181,0,0,0,0,0,0
 02/22  03:30:00,23.75,22.84544964,22.61350641,0,0,0,0,0,0
 02/22  03:40:00,23.73333333,22.82765364,22.59439727,0,0,0,0,0,0
 02/22  03:50:00,23.71666667,22.81022834,22.57582278,0,0,0,0,0,0
 02/22  04:00:00,23.7,22.79329045,22.55782832,0,0,0,0,0,0
 02/22  04:10:00,23.71666667,22.77731753,22.54101818,0,0,0,0,0,0
 02/22  04:20:00,23.73333333,22.76286239,22.52542713,0,0,0,0,0,0
 02/22  04:30:00,23.75,22.74980369,22.51099448,0,0,0,0,0,0
 02/22  04:40:00,23.76666667,22.73765268,22.49751469,0,0,0,0,0,0
 02/22  04:50:00,23.78333333,22.7262076,22.48488299,0,0,0,0,0,0
 02/22  05:00:00,23.8,22.7155724,22.47314268,0,0,0,0,0,0
 02/22  05:10:00,23.76666667,22.70493039,22.46126643,0,0,0,0,0,0
 02/22  05:20:00,23.73333333,22.69311934,22.449113,0,0,0,0,0,0
 02/22  05:30:00,23.7,22.68026606,22.43663714,0,0,0,0,0,0
 02/22  05:40:00,23.66666667,22.66747967,22.42431147,0,0,0,0,0,0
 02/22  05:50:00,23.63333333,22.65522536,22.41235401,0,0,0,0,0,0
 02/22  06:00:00,23.6,22.64321457,22.40059515,0,0,0,0,0,0
 02/22  06:10:00,23.66666667,22.63347854,22.39150367,0,0,0,0,0,0
 02/22  06:20:00,23.73333333,22.57820033,22.36013977,0,0,0,0,0,0
 02/22  06:30:00,23.8,22.55628342,22.36740149,0,0,0,0,0,0
 02/22  06:40:00,23.86666667,22.57273949,22.38555378,0,0,0,0,0,0
 02/22  06:50:00,23.93333333,22.60482671,22.41201547,0,0,0,0,0,0
 02/22  07:00:00,24,22.6334057,22.43719303,0,0,0,0,0,0
 02/22  07:10:00,24.16666667,22.66054376,22.46590067,0,0,0,0,0,0
 02/22  07:20:00,24.33333333,22.69548585,22.5010715,0,0,0,0,0,0
 02/22  07:30:00,24.5,22.7402922,22.54410138,0,0,0,0,0,0
 02/22  07:40:00,24.66666667,22.80539858,22.61152565,0,0,0,0,0,0
 02/22  07:50:00,24.83333333,22.89154431,22.69664647,0,0,0,0,0,0
 02/22  08:00:00,25,22.91939615,22.7593831,0,0,0,0.029260366,0,0
 02/22  08:10:00,25.36666667,22.97684712,22.84352671,0,0,0,0.056892297,0,0
 02/22  08:20:00,25.73333333,23.06392467,22.94727454,0,0,0,0.061182459,0,0
 02/22  08:30:00,26.1,23.19861519,23.07977891,0,0,0,0.068735765,0,0
 02/22  08:40:00,26.46666667,23.37819056,23.24922831,0,0,0,0.078561014,0,0
 02/22  08:50:00,26.83333333,23.56758195,23.42516571,0,0,0,0.084444417,0,0
 02/22  09:00:00,27.2,23.7568308,23.60678962,0,0,0,0.090907942,0,0
 02/22  09:10:00,27.48333333,23.95805847,23.80439091,0,0,0,0.099020856,0,0
 02/22  09:20:00,27.76666667,24.1666172,24.00623652,0,0,0,0.10679719,0,0
 02/22  09:30:00,28.05,24.37893521,24.21339024,0,0,0,0.11427855,0,0
 02/22  09:40:00,28.33333333,24.58046237,24.40945006,0,0,0,0.12130258,0,0
 02/22  09:50:00,28.61666667,24.76714433,24.59737178,0,0,0,0.128820558,0,0
 02/22  10:00:00,28.9,24.95291947,24.78686367,0,0,0,0.136664518,0,0
 02/22  10:10:00,29.13333333,25.1326484,24.96740403,0,0,0,0.141949679,0,0
 02/22  10:20:00,29.36666667,25.30259226,25.14014972,0,0,0,0.147292765,0,0
 02/22  10:30:00,29.6,25.46279067,25.30494381,0,0,0,0.152910398,0,0
 02/22  10:40:00,29.83333333,25.60980323,25.45647042,0,0,0,0.156714064,0,0
 02/22  10:50:00,30.06666667,25.74627026,25.59783811,0,0,0,0.166977098,0,0
 02/22  11:00:00,30.3,25.87387959,25.73005148,0,0,0,0.175919582,0,0
 02/22  11:10:00,30.36666667,25.9853633,25.8469813,0,0,0,0.178073619,0,0
 02/22  11:20:00,30.43333333,26.08206038,25.95098084,0,0,0,0.180298096,0,0
 02/22  11:30:00,30.5,26.16843671,26.04431777,0,0,0,0.182029061,0,0
 02/22  11:40:00,30.56666667,26.24577065,26.12646269,0,0,0,0.182776711,0,0
 02/22  11:50:00,30.63333333,26.30579258,26.18913054,0,0,0,0.183006753,0,0
 02/22  12:00:00,30.7,26.35252242,26.24141457,0,0,0,0.183068007,0,0
 02/22  12:10:00,30.88333333,26.38547042,26.27586721,0,0,0,0.187480082,0,0
 02/22  12:20:00,31.06666667,26.41812151,26.31196128,0,0,0,0.191234889,0,0
 02/22  12:30:00,31.25,26.45896862,26.35336773,0,0,0,0.193339036,0,0
 02/22  12:40:00,31.43333333,26.51288762,26.40561805,0,0,0,0.201489508,0,0
 02/22  12:50:00,31.61666667,26.59078086,26.48002497,0,0,0,0.21691272,0,0
 02/22  13:00:00,31.8,26.67933336,26.55833596,0,0,0,0.231532487,0,0
 02/22  13:10:00,32.01666667,26.76322433,26.63868418,0,0,0,0.211031811,0,0
 02/22  13:20:00,32.23333333,26.83889212,26.71252131,0,0,0,0.203114663,0,0
 02/22  13:30:00,32.45,26.91584122,26.78908562,0,0,0,0.203638369,0,0
 02/22  13:40:00,32.66666667,26.99189843,26.8610274,0,0,0,0.202479176,0,0
 02/22  13:50:00,32.88333333,27.06285753,26.92832798,0,0,0,0.200592913,0,0
 02/22  14:00:00,33.1,27.12566083,26.98967187,0,0,0,0.192887007,0,0
 02/22  14:10:00,32.63333333,23.0066413,25.02936084,0,0,0,0.134380623,0,667561.1948
 02/22  14:20:00,32.16666667,23,24.88628635,0,0,0,0.095643116,0,350412.3132
 02/22  14:30:00,31.7,23,24.80464794,0,0,0,0.074424929,0,443906.979
 02/22  14:40:00,31.23333333,23,24.73162796,0,0,0,0.067853785,0,351335.2167
 02/22  14:50:00,30.76666667,23,24.66835263,0,0,0,0.066972583,0,339757.939
 02/22  15:00:00,30.3,23,24.60861216,0,0,0,0.068523091,0,329037.5225
 02/22  15:10:00,29.6,23,24.54679075,0,0,0,0.059847588,0,317710.361
 02/22  15:20:00,28.9,23,24.48419444,0,0,0,0.059894355,0,306792.2039
 02/22  15:30:00,28.2,23,24.41585986,0,0,0,0.051536442,0,295025.5395
 02/22  15:40:00,27.5,23,24.35138626,0,0,0,0.04067335,0,284073.4217
 02/22  15:50:00,26.8,23,24.2860091,0,0,0,0.032661589,0,273364.2053
 02/22  16:00:00,26.1,23,24.21973803,0,0,0,0.023536671,0,262865.4952
 02/22  16:10:00,26.43333333,23,24.1783856,0,0,0,0.040343201,0,267268.5001
 02/22  16:20:00,26.76666667,23,24.13430844,0,0,0,0.054337396,0,261470.0085
 02/22  16:30:00,27.1,23,24.09060857,0,0,0,0.068416603,0,255737.0077
 02/22  16:40:00,27.43333333,23,24.05037197,0,0,0,0.082129133,0,250531.544
 02/22  16:50:00,27.76666667,23,24.01301105,0,0,0,0.093771438,0,245771.2368
 02/22  17:00:00,28.1,23,23.97875179,0,0,0,0.104879731,0,241498.817
 02/22  17:10:00,28,23,23.94144223,0,0,0,0.102280238,0,236215.4883
 02/22  17:20:00,27.9,23,23.90587489,0,0,0,0.099446073,0,231190.4386
 02/22  17:30:00,27.8,23,23.87148223,0,0,0,0.096445007,0,226357.9101
 02/22  17:40:00,27.7,23,23.8432353,0,0,0,0.093291168,0,222392.0855
 02/22  17:50:00,27.6,23,23.81766676,0,0,0,0.08998843,0,218835.5982
 02/22  18:00:00,27.5,23,23.79410886,0,0,0,0.086234556,0,215585.9367
 02/22  18:10:00,27.4,23,23.8222116,0,0,0,0.087498457,0,279564.0489
 02/22  18:20:00,27.3,23,23.83508039,0,0,0,0.089489986,0,281197.3443
 02/22  18:30:00,27.2,23,23.84164302,0,0,0,0.091659121,0,281821.1309
 02/22  18:40:00,27.1,23,23.84398502,0,0,0,0.093091018,0,281878.4464
 02/22  18:50:00,27,23,23.84331268,0,0,0,0.09401475,0,281548.1126
 02/22  19:00:00,26.9,23,23.84010192,0,0,0,0.094335956,0,280878.2307
 02/22  19:10:00,26.76666667,23,23.83519248,0,0,0,0.095131018,0,279985.9527
 02/22  19:20:00,26.63333333,23,23.82900132,0,0,0,0.095880524,0,285256.6367
 02/22  19:30:00,26.5,23,23.82182928,0,0,0,0.096437069,0,288346.5213
 02/22  19:40:00,26.36666667,23,23.81389944,0,0,0,0.096367799,0,288960.0727
 02/22  19:50:00,26.23333333,23,23.80537857,0,0,0,0.09467737,0,288291.561
 02/22  20:00:00,26.1,23,23.79639222,0,0,0,0.09291803,0,287273.9406
 02/22  20:10:00,26.06666667,23,23.78822076,0,0,0,0.091825508,0,286513.7114
 02/22  20:20:00,26.03333333,23,23.77998104,0,0,0,0.090884276,0,285802.1003
 02/22  20:30:00,26,23,23.77175985,0,0,0,0.090011828,0,285101.8407
 02/22  20:40:00,25.96666667,23,23.76363462,0,0,0,0.089289131,0,284400.3773
 02/22  20:50:00,25.93333333,23,23.75566375,0,0,0,0.088754534,0,283712.6092
 02/22  21:00:00,25.9,23,23.74789287,0,0,0,0.088687843,0,283058.4152
 02/22  21:10:00,25.85,23,23.74016073,0,0,0,0.087976596,0,282362.2908
 02/22  21:20:00,25.8,23,23.73261833,0,0,0,0.087286604,0,281682.2787
 02/22  21:30:00,25.75,23,23.72526687,0,0,0,0.086630208,0,281006.2677
 02/22  21:40:00,25.7,23,23.71809712,0,0,0,0.086004709,0,280331.3186
 02/22  21:50:00,25.65,23,23.71109563,0,0,0,0.085399238,0,279657.0047
 02/22  22:00:00,25.6,23,23.7042474,0,0,0,0.08481002,0,278983.0971
 02/22  22:10:00,25.6,23.72317804,23.90374683,0,0,0,0.039178567,0,0
 02/22  22:20:00,25.6,23.87226451,23.91102271,0,0,0,0,0,0
 02/22  22:30:00,25.6,23.96380085,23.89205873,0,0,0,0,0,0
 02/22  22:40:00,25.6,24.03312591,23.87243378,0,0,0,0,0,0
 02/22  22:50:00,25.6,24.06757781,23.84513694,0,0,0,0,0,0
 02/22  23:00:00,25.6,24.03438038,23.79208052,0,0,0,0,0,0
 02/22  23:10:00,25.5,23.95704445,23.71980881,0,0,0,0,0,0
 02/22  23:20:00,25.4,23.87675502,23.64814282,0,0,0,0,0,0
 02/22  23:30:00,25.3,23.81028451,23.58497359,0,0,0,0,0,0
 02/22  23:40:00,25.2,23.75271812,23.52795643,0,0,0,0,0,0
 02/22  23:50:00,25.1,23.69694412,23.47345765,0,0,0,0,0,0
 02/22  24:00:00,25,23.64162849,23.42042543,0,0,0,0,0,0
 02/23  00:10:00,25.01666667,23.59155787,23.37262991,0,0,0,0,0,0
 02/23  00:20:00,25.03333333,23.54680025,23.3287476,0,0,0,0,0,0
 02/23  00:30:00,25.05,23.50893308,23.28954265,0,0,0,0,0,0
 02/23  00:40:00,25.06666667,23.47822943,23.25531403,0,0,0,0,0,0
 02/23  00:50:00,25.08333333,23.45111954,23.22439163,0,0,0,0,0,0
 02/23  01:00:00,25.1,23.425078,23.19545691,0,0,0,0,0,0
 02/23  01:10:00,25.1,23.40003657,23.16794547,0,0,0,0,0,0
 02/23  01:20:00,25.1,23.37630067,23.14219772,0,0,0,0,0,0
 02/23  01:30:00,25.1,23.35392581,23.118122,0,0,0,0,0,0
 02/23  01:40:00,25.1,23.33300975,23.09571569,0,0,0,0,0,0
 02/23  01:50:00,25.1,23.31363319,23.0748923,0,0,0,0,0,0
 02/23  02:00:00,25.1,23.29554642,23.05548154,0,0,0,0,0,0
 02/23  02:10:00,25.06666667,23.27820091,23.0366616,0,0,0,0,0,0
 02/23  02:20:00,25.03333333,23.26111537,23.01842238,0,0,0,0,0,0
 02/23  02:30:00,25,23.24436777,23.00074871,0,0,0,0,0,0
 02/23  02:40:00,24.96666667,23.22807882,22.98361864,0,0,0,0,0,0
 02/23  02:50:00,24.93333333,23.21215924,22.96693311,0,0,0,0,0,0
 02/23  03:00:00,24.9,23.14761618,22.92615622,0,0,0,0,0,0
 02/23  03:10:00,24.88333333,23.08810552,22.88478737,0,0,0,0,0,0
 02/23  03:20:00,24.86666667,23.05226767,22.85652266,0,0,0,0,0,0
 02/23  03:30:00,24.85,23.03424643,22.83675697,0,0,0,0,0,0
